project_index,bldg_proj_type,mat_group,mui,eci
119,New Construction,Windows and frames,0.3310025882352941,1.4671467058823529
12,New Construction,Acoustic ceilings,4.44943914993534,16.207148937241087
12,New Construction,Adhesives and sealants,0.18513203461025243,0.14813198624386567
12,New Construction,Aluminum,0.30133717389902914,1.941257386871806
12,New Construction,Applied fireproofing,9.507487178979048,10.936818332781387
12,New Construction,Cladding,0.7692285303278835,4.684134137752805
12,New Construction,Coatings,0.30523980098483494,1.0104011918452167
12,New Construction,Concrete,1014.4757320353724,155.05426271107783
12,New Construction,Doors and frames,0.4811839242148349,0.879224754704346
12,New Construction,Flooring and tile,1.3878158395718834,4.065556529681253
12,New Construction,Glazing,7.051345744962136,31.585675776866726
12,New Construction,Gypsum,10.720441344195729,2.448484796146648
12,New Construction,Insulation,0.800202133570699,8.678541304695512
12,New Construction,Masonry,22.272565413696622,3.606104814288604
12,New Construction,Other,0.2848667017708738,0.7463507586396894
12,New Construction,Other metals,0.008025921645262135,0.034511751008649706
12,New Construction,Roofing and waterproofing,0.10272858761165049,0.5773346623774758
12,New Construction,Steel,130.99866576519133,223.8461698805876
12,New Construction,Wall coverings,0.013501469324524272,0.15820628105558
12,New Construction,Windows and frames,2.4969913756234954,24.969913756234952
12,New Construction,Wood and composites,0.012213170142912622,0.013142924381359226
120,New Construction,Coatings,0.34235639097744364,0.660747969924812
120,New Construction,Concrete,980.0684583458647,173.91760932330828
120,New Construction,Doors and frames,0.6293100751879699,1.8214526315789474
120,New Construction,Insulation,3.0065663157894735,7.493671278195489
120,New Construction,Masonry,3.8313224060150377,1.0566018045112782
120,New Construction,Roofing and waterproofing,1.4899612030075187,5.185064962406015
120,New Construction,Steel,38.81239187969925,65.8900547368421
120,New Construction,Windows and frames,0.25369654135338343,1.124492932330827
121,New Construction,Acoustic ceilings,2.104858088995606,3.365306777835979
121,New Construction,Adhesives and sealants,0.06302096778566897,0.19422752132928367
121,New Construction,Air and vapor barriers,0.8477632156430801,0.787812762717319
121,New Construction,Aluminum,4.3116017603691486,31.416553187963196
121,New Construction,Cladding,2.27860070403098,11.372945098244635
121,New Construction,Coatings,0.550867920533337,2.0503613497301427
121,New Construction,Concrete,1539.3971831902186,244.2540765621974
121,New Construction,Doors and frames,1.4265159064903024,2.3446433090865675
121,New Construction,Flooring and tile,0.6245800508043086,0.3979661060560194
121,New Construction,Glazing,5.972668340949033,9.553908881484169
121,New Construction,Gypsum,39.63876241065222,8.617242255076011
