project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
13,New Construction,Insulation,3.2555762962962964,5.3262862962962965,Warehouse and Storage
13,New Construction,Roofing and waterproofing,1.548237037037037,4.12279962962963,Warehouse and Storage
13,New Construction,Steel,35.367840370370374,55.34872962962963,Warehouse and Storage
13,New Construction,Synthetic composites,0.0491896296296296,0.1475088888888888,Warehouse and Storage
13,New Construction,Windows and frames,0.368567037037037,1.6336485185185186,Warehouse and Storage
130,New Construction,Acoustic ceilings,2.039195065656677,3.170285125828565,Education
130,New Construction,Adhesives and sealants,0.4374724251826349,0.840227564841212,Education
130,New Construction,Air and vapor barriers,0.3901755915128942,0.8419008502224703,Education
130,New Construction,Aluminum,0.7649071307411957,6.181551873126649,Education
130,New Construction,Cladding,0.8601848118071557,2.004230611510673,Education
130,New Construction,Coatings,0.8509654576023141,3.3554035788249346,Education
130,New Construction,Concrete,460.7403212992497,48.24375008562615,Education
130,New Construction,Doors and frames,1.192520789680426,3.66625836017032,Education
130,New Construction,Flooring and tile,5.476507769054906,5.984274434676337,Education
130,New Construction,Glazing,2.408955981647721,3.1902672278379494,Education
130,New Construction,Gypsum,60.95515988192604,15.024577569310717,Education
130,New Construction,Insulation,4.39211171323692,9.450103509513012,Education
130,New Construction,Masonry,37.25943935179016,10.500992322472614,Education
130,New Construction,Other,0.0020888160962491,0.0048669415042604,Education
130,New Construction,Other metals,0.0705743405482471,0.287195960463988,Education
130,New Construction,Roofing and waterproofing,3.691193726250493,2.1432794501674595,Education
130,New Construction,Steel,43.49355603696552,69.64822203615995,Education
130,New Construction,Synthetic composites,2.45699475339475,9.38838767711534,Education
130,New Construction,Wall coverings,0.002554530273976,0.0289121752931464,Education
130,New Construction,Windows and frames,0.1167317162407253,1.1382308938466137,Education
130,New Construction,Wood and composites,73.4153627967119,27.42605461381593,Education
131,New Construction,Adhesives and sealants,0.0037181369669956,0.0234986256314125,Education
131,New Construction,Air and vapor barriers,0.030649522948699,0.052808227316184,Education
131,New Construction,Aluminum,1.561014863007801,12.982194438930732,Education
131,New Construction,Applied fireproofing,4.0613443082377465,4.630269978968604,Education
131,New Construction,Cladding,0.8487087163231842,4.069256985807863,Education
131,New Construction,Coatings,0.2210126455676378,2.269412152683607,Education
131,New Construction,Concrete,444.4165018461139,69.02468555635797,Education
131,New Construction,Doors and frames,0.2304544344556647,0.8587743081298603,Education
131,New Construction,Glazing,6.6869239070923605,10.58015139226226,Education
131,New Construction,Gypsum,11.008550252737288,3.84451865527646,Education
131,New Construction,Insulation,6.676859821409838,14.077885582806887,Education
131,New Construction,Masonry,32.41774878807395,9.181702646521323,Education
131,New Construction,Other metals,0.0082445108967762,0.037368618757928,Education
131,New Construction,Roofing and waterproofing,0.4654896082216733,0.2884283139508128,Education
131,New Construction,Steel,26.22971282535941,41.72715896124079,Education
131,New Construction,Windows and frames,0.1697285873417721,2.07068876556962,Education
131,New Construction,Wood and composites,107.66385149265952,39.94328890377668,Education
132,New Construction,Air and vapor barriers,0.1637486419753086,0.1026592592592592,Office
132,New Construction,Aluminum,0.0557925925925925,0.0673595061728395,Office
132,New Construction,Cladding,1.4606597530864198,5.414439506172839,Office
132,New Construction,Coatings,0.1745901234567901,2.0925274074074074,Office
132,New Construction,Concrete,1436.554301234568,194.68111703703704,Office
132,New Construction,Doors and frames,0.8954202469135802,2.4274074074074075,Office
132,New Construction,Flooring and tile,23.90688,23.74477333333333,Office
132,New Construction,Glazing,10.39191111111111,11.662427654320988,Office
132,New Construction,Gypsum,13.08033135802469,3.9734824691358015,Office
132,New Construction,Insulation,3.9503086419753086,10.732726419753083,Office
132,New Construction,Masonry,68.18470518518518,10.896813827160496,Office
132,New Construction,Other,0.0064296296296296,0.0147535802469135,Office
132,New Construction,Roofing and waterproofing,3.212711111111111,3.780202962962963,Office
132,New Construction,Steel,85.50497925925926,51.40529580246913,Office
132,New Construction,Windows and frames,11.238864197530864,41.31041975308642,Office
132,New Construction,Wood and composites,0.7513402469135801,0.0550548148148148,Office
133,New Construction,Cladding,1.074023076923077,4.0686,Residential: Multifamily (5 or more units)
133,New Construction,Concrete,957.8853146853148,113.10814615384616,Residential: Multifamily (5 or more units)
133,New Construction,Doors and frames,0.0372727272727272,0.1036363636363636,Residential: Multifamily (5 or more units)
133,New Construction,Glazing,0.1350314685314685,0.1868104895104895,Residential: Multifamily (5 or more units)
133,New Construction,Gypsum,5.173833566433567,1.4417454545454549,Residential: Multifamily (5 or more units)
133,New Construction,Insulation,5.659294405594405,10.775925874125877,Residential: Multifamily (5 or more units)
133,New Construction,Masonry,43.99149580419581,8.752028671328672,Residential: Multifamily (5 or more units)
133,New Construction,Other,0.0488741258741258,0.1082692307692307,Residential: Multifamily (5 or more units)
133,New Construction,Roofing and waterproofing,1.5452748251748252,1.7147993006993008,Residential: Multifamily (5 or more units)
133,New Construction,Steel,46.8017986013986,41.33655664335664,Residential: Multifamily (5 or more units)
133,New Construction,Windows and frames,3.7379888111888113,5.688268531468531,Residential: Multifamily (5 or more units)
133,New Construction,Wood and composites,35.39094685314685,12.701448251748252,Residential: Multifamily (5 or more units)
138,New Construction,Acoustic ceilings,0.0317711917928497,0.049167286604246,Residential: Multifamily (5 or more units)
138,New Construction,Adhesives and sealants,0.0114252587716602,0.0295914202186001,Residential: Multifamily (5 or more units)
138,New Construction,Air and vapor barriers,0.0039275199133251,0.010290102172912,Residential: Multifamily (5 or more units)
138,New Construction,Aluminum,0.0685291842316797,0.1123878621399547,Residential: Multifamily (5 or more units)
138,New Construction,Cladding,0.3951914231087481,0.9207960158433832,Residential: Multifamily (5 or more units)
138,New Construction,Coatings,0.8235009054774793,2.189105627478932,Residential: Multifamily (5 or more units)
138,New Construction,Concrete,653.872536146846,210.3758487071794,Residential: Multifamily (5 or more units)
138,New Construction,Flooring and tile,0.7862169108569023,0.2059888306445083,Residential: Multifamily (5 or more units)
138,New Construction,Glazing,3.100841874365952,4.151033588531775,Residential: Multifamily (5 or more units)
138,New Construction,Gypsum,125.37938596948212,31.449871904750037,Residential: Multifamily (5 or more units)
138,New Construction,Insulation,2.7577465064408253,5.6832378961866405,Residential: Multifamily (5 or more units)
138,New Construction,Masonry,42.76590025270158,10.791735151958887,Residential: Multifamily (5 or more units)
138,New Construction,Other metals,0.014508040374562,0.0611672224375418,Residential: Multifamily (5 or more units)
138,New Construction,Roofing and waterproofing,0.1404046360334687,0.4422746035054266,Residential: Multifamily (5 or more units)
138,New Construction,Steel,23.60419261381263,46.893962412472376,Residential: Multifamily (5 or more units)
138,New Construction,Windows and frames,1.0676904239195806,5.790059391283682,Residential: Multifamily (5 or more units)
138,New Construction,Wood and composites,24.602219817405008,6.554468634453966,Residential: Multifamily (5 or more units)
139,New Construction,Acoustic ceilings,0.0092296742049648,0.0293363414544315,Residential: Multifamily (5 or more units)
139,New Construction,Adhesives and sealants,0.0039895344334435,0.0018152381672168,Residential: Multifamily (5 or more units)
139,New Construction,Aluminum,0.143571237871008,0.9188842768163388,Residential: Multifamily (5 or more units)
139,New Construction,Cladding,0.4004667496240003,0.9330875266239208,Residential: Multifamily (5 or more units)
139,New Construction,Coatings,0.3648800967313435,1.0342115044810969,Residential: Multifamily (5 or more units)
139,New Construction,Concrete,596.7777621853346,219.28006284505105,Residential: Multifamily (5 or more units)
139,New Construction,Doors and frames,2.5622689399218324,2.354504337226648,Residential: Multifamily (5 or more units)
139,New Construction,Flooring and tile,0.7031657221979375,0.2827093056002546,Residential: Multifamily (5 or more units)
139,New Construction,Glazing,2.13799515901407,2.8649135130788537,Residential: Multifamily (5 or more units)
139,New Construction,Gypsum,29.715808875293654,7.242947938102233,Residential: Multifamily (5 or more units)
139,New Construction,Insulation,1.4928114162511412,2.445498986988564,Residential: Multifamily (5 or more units)
139,New Construction,Masonry,23.58830661680304,5.223226156834748,Residential: Multifamily (5 or more units)
139,New Construction,Other metals,0.014868578699568,0.0606407020363633,Residential: Multifamily (5 or more units)
139,New Construction,Roofing and waterproofing,0.0721610432343313,0.2503988200231296,Residential: Multifamily (5 or more units)
139,New Construction,Steel,10.239398034394323,16.960007869591752,Residential: Multifamily (5 or more units)
139,New Construction,Wall coverings,0.0009823493021545,0.0004823335073579,Residential: Multifamily (5 or more units)
139,New Construction,Windows and frames,0.5658284952937624,1.5963049999964471,Residential: Multifamily (5 or more units)
139,New Construction,Wood and composites,0.3048712933330107,0.1148878521193279,Residential: Multifamily (5 or more units)
14,New Construction,Acoustic ceilings,3.205648282409649,10.711236670972298,Education
14,New Construction,Aluminum,1.1513476891072827,7.365769885405004,Education
14,New Construction,Cladding,21.637032477428136,21.872314725466072,Education
14,New Construction,Coatings,1.3738347609687591,8.16295129888619,Education
14,New Construction,Concrete,2621.081139072598,439.27232434379545,Education
14,New Construction,Doors and frames,3.126779687160249,8.40061071106789,Education
14,New Construction,Glazing,2.836121243648942,3.8373592218879327,Education
14,New Construction,Gypsum,74.48979378975253,25.05441087027096,Education
14,New Construction,Insulation,12.346988014133808,27.92600442741656,Education
14,New Construction,Masonry,33.18231701839557,3.653967894730246,Education
14,New Construction,Other,0.4835334827819877,1.3732350911008449,Education
14,New Construction,Other metals,0.8931347554782809,3.965103952898542,Education
14,New Construction,Roofing and waterproofing,4.646617068935356,16.123761229205687,Education
14,New Construction,Steel,77.95062514235742,114.83289026314424,Education
14,New Construction,Windows and frames,3.1864670046331134,31.82617041966447,Education
140,New Construction,Applied fireproofing,0.5905263157894737,0.0903578947368421,Warehouse and Storage
140,New Construction,Concrete,652.6740500000001,64.08493947368422,Warehouse and Storage
140,New Construction,Gypsum,3.3858355263157893,1.1230065789473684,Warehouse and Storage
140,New Construction,Insulation,0.4699710526315789,1.6461802631578948,Warehouse and Storage
140,New Construction,Roofing and waterproofing,1.0120513157894735,0.5823842105263157,Warehouse and Storage
140,New Construction,Steel,79.0624355263158,105.37082631578949,Warehouse and Storage
140,New Construction,Windows and frames,1.7030460526315792,6.686636842105264,Warehouse and Storage
141,New Construction,Concrete,1438.3210680628272,182.86468272251307,Other
141,New Construction,Masonry,64.76409109947643,7.4548680628272255,Other
141,New Construction,Steel,62.19746910994765,41.2350335078534,Other
142,New Construction,Concrete,599.859905376344,87.83815698924731,Residential: Multifamily (5 or more units)
