project_index,bldg_proj_type,mat_type,mui,eci,bldg_prim_use_recat
161,New Construction,Steel sheet,10.25458817292716,33.4492226085281,Transportation Hub
161,New Construction,Suspension assembly,0.395537217402753,0.96115543828869,Transportation Hub
161,New Construction,Synthetic composites,0.4370975751632494,0.4435033818129538,Transportation Hub
161,New Construction,Zinc sheet,0.002232696125815,0.0070999736800918,Transportation Hub
164,New Construction,Acoustic ceiling tile fiber,1.5941311643817917,2.168018383559237,Public Assembly
164,New Construction,Adhesives and sealants,0.2200658002575321,0.102225229941564,Public Assembly
164,New Construction,Air and vapor barriers,2.9519920796703323,2.768274157167868,Public Assembly
164,New Construction,Aluminum - other,0.0011305980107303,0.0018541807375978,Public Assembly
164,New Construction,Aluminum door frame,0.0061782593158783,0.0540597690139358,Public Assembly
164,New Construction,Aluminum framed window,0.0256664581862499,0.2670818400180597,Public Assembly
164,New Construction,Aluminum sheet,2.3908333891138343,16.358543041021953,Public Assembly
164,New Construction,Carpet,0.6174481731876149,2.5809333639242307,Public Assembly
164,New Construction,Ceramic tile,0.7337991511668264,0.1922553776057085,Public Assembly
164,New Construction,Closed cell spray polyurethane foam,0.0657868758422094,0.6578687584220946,Public Assembly
164,New Construction,Coatings - other,0.1559392633081442,2.413677599046645,Public Assembly
164,New Construction,Cold formed steel framing,7.243741162985827,18.155519632575903,Public Assembly
164,New Construction,Concrete - other,0.2198770808997549,0.0343020889014085,Public Assembly
164,New Construction,Decking,12.474225291597312,32.18350125232107,Public Assembly
164,New Construction,Doors and frames - other,0.1846266382438054,0.9734678410987848,Public Assembly
164,New Construction,Extruded polystyrene XPS,0.1341338355676337,8.717836159322973,Public Assembly
164,New Construction,Extrusion,0.7747611801365726,6.947495452151828,Public Assembly
164,New Construction,Fasteners,0.2296815177903996,0.932707361196774,Public Assembly
164,New Construction,Fiberglass blanket,1.912556449700195,3.9432886863209977,Public Assembly
164,New Construction,Flooring and tile - other,0.0024702290273649,0.0035818320896791,Public Assembly
164,New Construction,Glass mat gypsum board,19.45439728767647,9.201929917070968,Public Assembly
164,New Construction,Glazing - other,0.7146970459039889,0.9223954782072352,Public Assembly
164,New Construction,Gypsum board,40.01501894502975,9.502003950469772,Public Assembly
164,New Construction,Hardwood,1.7837610229775895,2.2861872468921973,Public Assembly
164,New Construction,Hollow structural sections HSS,9.726291887790117,25.122289798420997,Public Assembly
164,New Construction,Hot-rolled sections,54.60762375546987,53.05282125497676,Public Assembly
164,New Construction,Insulated glass unit IGU,5.9473748044040455,7.615663742537796,Public Assembly
164,New Construction,Insulation - other,2.5930762275374957e-05,0.0002416747044064,Public Assembly
164,New Construction,Intumescent,0.3652382431534172,0.9240527551781452,Public Assembly
164,New Construction,Medium density fiberboard MDF,0.4147256813257514,0.2919668796533288,Public Assembly
164,New Construction,Mineral wool high density,3.006424860321532,5.381500499975542,Public Assembly
164,New Construction,Mineral wool low density,0.8351560579734438,1.2610856475399004,Public Assembly
164,New Construction,Modified bitumen,5.134042380263369,3.2362773812873558,Public Assembly
164,New Construction,Mortar and grout,1.251164507397599,0.2888563389977114,Public Assembly
164,New Construction,Paint,0.521592010132082,1.2031548522359308,Public Assembly
164,New Construction,Plate,3.917775381678631,9.709251097143609,Public Assembly
164,New Construction,Polyisocyanurate PIR,5.256482554985141,13.771984294061069,Public Assembly
164,New Construction,Precast,10.369491341623752,1.617700273294651,Public Assembly
164,New Construction,Ready mix LW 5000,0.5167918938295901,0.1704348512457614,Public Assembly
164,New Construction,Ready mix NW 3000,453.8497112462487,60.992041020203935,Public Assembly
164,New Construction,Ready mix NW 4000,68.7589125485987,10.964618711120412,Public Assembly
164,New Construction,Ready mix NW 6000,292.9489037799093,57.56491218896192,Public Assembly
164,New Construction,Rebar and reinforcement,41.09623121249327,40.77928407206693,Public Assembly
164,New Construction,Resilient flooring vinyl,0.2171851418266369,0.5473065574031251,Public Assembly
164,New Construction,Roll formed metal panel aluminum,0.0546879629842365,0.3073463519714096,Public Assembly
164,New Construction,Roll formed metal panel steel,0.0216510753635578,0.0504470055970897,Public Assembly
164,New Construction,Softwood framing,0.0455715079576734,0.0076560133368891,Public Assembly
164,New Construction,Softwood plywood,0.150955999509163,0.039852383870419,Public Assembly
164,New Construction,Spray applied cementitious,29.15507696881324,33.23678774444709,Public Assembly
164,New Construction,Steel - other,0.7052338673007489,1.813501370900369,Public Assembly
164,New Construction,Steel door,0.0855865768648648,0.2268044286918918,Public Assembly
164,New Construction,Steel door frame,0.0177698363387387,0.0488670499315315,Public Assembly
164,New Construction,Steel framed window,0.0080696944144144,0.0281107593945945,Public Assembly
164,New Construction,Steel sheet,4.316474003618924,10.173237852553855,Public Assembly
164,New Construction,Stone masonry,30.5257022666579,16.730636889392006,Public Assembly
164,New Construction,Stucco finish,5.871574616925685,2.812484241507403,Public Assembly
164,New Construction,Suspension assembly,0.3387906838913869,0.8232613618560702,Public Assembly
164,New Construction,Synthetic composites,0.0060882350594017,0.017777646373453,Public Assembly
164,New Construction,Wall coverings,0.0534133467721262,0.8092693551658455,Public Assembly
164,New Construction,Wood or composite door,0.8688641832988282,0.3040454365143888,Public Assembly
164,New Construction,Zinc sheet,1.3948327958685964,5.481692887763585,Public Assembly
165,New Construction,Aluminum composite panel ACM,0.4191255319148936,3.5823655319148933,Warehouse and Storage
165,New Construction,Aluminum storefront or curtain wall,2.328664255319149,10.321646382978724,Warehouse and Storage
165,New Construction,Decking,8.222915319148937,18.955211914893617,Warehouse and Storage
165,New Construction,Fiberglass blanket,5.166136595744681,12.876259148936173,Warehouse and Storage
165,New Construction,Hollow structural sections HSS,3.6198987234042552,7.149912765957447,Warehouse and Storage
165,New Construction,Open web joists,13.881065531914892,18.950002978723404,Warehouse and Storage
165,New Construction,Paint,0.3348234042553191,0.6462089361702128,Warehouse and Storage
165,New Construction,Precast,170.45343872340425,51.78641404255319,Warehouse and Storage
165,New Construction,Ready mix NW 3000,44.116442127659575,5.723924680851065,Warehouse and Storage
165,New Construction,Ready mix NW 4000,485.33291702127656,77.57237787234043,Warehouse and Storage
165,New Construction,Ready mix unknown,162.95658382978723,0.409691914893617,Warehouse and Storage
165,New Construction,Rebar and reinforcement,10.77002,8.48994340425532,Warehouse and Storage
165,New Construction,Roll formed metal panel steel,0.6165255319148937,1.6879995744680851,Warehouse and Storage
165,New Construction,Steel door,0.3157902127659574,2.822460425531915,Warehouse and Storage
165,New Construction,Synthetic composites,0.0403021276595744,0.1208574468085106,Warehouse and Storage
165,New Construction,TPO,1.55386085106383,4.137776170212766,Warehouse and Storage
166,New Construction,Adhesives and sealants,0.1159081361221118,0.3175882929745863,Residential: Multifamily (5 or more units)
166,New Construction,Aluminum - other,0.0854737739155321,0.2726613387905476,Residential: Multifamily (5 or more units)
166,New Construction,Aluminum door,0.1357873656013708,0.8839757500649243,Residential: Multifamily (5 or more units)
166,New Construction,Aluminum sheet,0.0025828387726192,0.0183898120610487,Residential: Multifamily (5 or more units)
166,New Construction,Aluminum storefront or curtain wall,0.9080352101456756,9.080352101456755,Residential: Multifamily (5 or more units)
166,New Construction,CMU,5.142808413885824,0.5759945423552123,Residential: Multifamily (5 or more units)
166,New Construction,Coatings - other,0.3105755708682314,3.0103356876965006,Residential: Multifamily (5 or more units)
166,New Construction,Cold formed steel framing,1.7858058523884996,4.375224338351825,Residential: Multifamily (5 or more units)
166,New Construction,Decking,0.8065945627492471,2.0810139718930576,Residential: Multifamily (5 or more units)
166,New Construction,Doors and frames - other,0.5436592403422198,3.319708588454788,Residential: Multifamily (5 or more units)
166,New Construction,EPDM,0.9273975694378952,3.1322577484342,Residential: Multifamily (5 or more units)
166,New Construction,Extruded polystyrene XPS,1.9921133529387536,129.4745486716717,Residential: Multifamily (5 or more units)
166,New Construction,Extrusion,0.0494640250368643,0.371474828026851,Residential: Multifamily (5 or more units)
166,New Construction,Fasteners,0.1792359785784034,0.7302084809026143,Residential: Multifamily (5 or more units)
166,New Construction,Flooring and tile - other,0.0646948434120784,0.0802216058309772,Residential: Multifamily (5 or more units)
166,New Construction,Glass mat gypsum board,11.790140239475592,5.576736333271954,Residential: Multifamily (5 or more units)
166,New Construction,Glue laminated timber GLT,2.662601865529087,0.9878252921112912,Residential: Multifamily (5 or more units)
166,New Construction,Gypsum board,90.76920863791167,18.98562794849022,Residential: Multifamily (5 or more units)
166,New Construction,Hardwood,0.5000972649063333,1.0051955024617298,Residential: Multifamily (5 or more units)
166,New Construction,Hollow structural sections HSS,2.936362895860368,7.726621101479666,Residential: Multifamily (5 or more units)
166,New Construction,Hot-rolled sections,1.7832724811745748,1.7262077617769884,Residential: Multifamily (5 or more units)
166,New Construction,Insulated glass unit IGU,4.13319008345612,5.538474711831201,Residential: Multifamily (5 or more units)
166,New Construction,Mineral wool high density,9.234784478883409,16.530264217201303,Residential: Multifamily (5 or more units)
166,New Construction,Mineral wool low density,1.670464171156205,2.522400898445869,Residential: Multifamily (5 or more units)
166,New Construction,Modified bitumen,2.576004212214052,1.9917261177470844,Residential: Multifamily (5 or more units)
166,New Construction,Mortar and grout,1.0873705344120248,0.1551926298340495,Residential: Multifamily (5 or more units)
166,New Construction,Paint,0.9850440470264228,2.364105712863414,Residential: Multifamily (5 or more units)
166,New Construction,Plate,72.69115271374632,169.37038582302893,Residential: Multifamily (5 or more units)
166,New Construction,Precast,11.855315501866,1.8968504802985608,Residential: Multifamily (5 or more units)
166,New Construction,Ready mix NW 2500,11.227585106683255,1.3922205532287215,Residential: Multifamily (5 or more units)
166,New Construction,Ready mix NW 5000,1440.6559091224035,293.89380546097016,Residential: Multifamily (5 or more units)
166,New Construction,Rebar and reinforcement,48.63016140238382,47.670141316907326,Residential: Multifamily (5 or more units)
166,New Construction,Roll formed metal panel steel,2.837933450213173,6.612384938996695,Residential: Multifamily (5 or more units)
166,New Construction,Roofing and waterproofing - other,0.0497426205272413,0.0240256857146575,Residential: Multifamily (5 or more units)
166,New Construction,Softwood framing,12.985376141765013,2.1815431918165222,Residential: Multifamily (5 or more units)
166,New Construction,Softwood plywood,19.16350620997435,5.059165639433229,Residential: Multifamily (5 or more units)
166,New Construction,Steel - other,1.382044182069072,3.6323923909240623,Residential: Multifamily (5 or more units)
166,New Construction,Steel door,0.5346405094644706,1.2555100500374965,Residential: Multifamily (5 or more units)
166,New Construction,Steel door frame,0.087369944081109,0.2402673462230497,Residential: Multifamily (5 or more units)
166,New Construction,Steel sheet,0.0075187705411764,0.0356389723651764,Residential: Multifamily (5 or more units)
166,New Construction,Synthetic composites,0.9938003432453884,2.8919589988440806,Residential: Multifamily (5 or more units)
166,New Construction,Vinyl framed window,0.4686668549019608,1.256027171137255,Residential: Multifamily (5 or more units)
166,New Construction,Windows and frames - other,0.00406912218432,0.041505046280064,Residential: Multifamily (5 or more units)
166,New Construction,Wood I joists,0.9543924068046076,0.4390205071301195,Residential: Multifamily (5 or more units)
166,New Construction,Wood and composites - other,20.78911066689577,25.154823906943875,Residential: Multifamily (5 or more units)
166,New Construction,Wood or composite door,3.1376453376,0.8283383691264,Residential: Multifamily (5 or more units)
167,New Construction,Air and vapor barriers,0.1127126468019016,0.1573759686112438,Office
167,New Construction,Aluminum - other,0.0121986079105962,0.0397674617885438,Office
167,New Construction,Aluminum door frame,0.008875701926457,0.0776623918564989,Office
167,New Construction,Aluminum sheet,0.0277026293813712,0.1556887771233065,Office
167,New Construction,CMU,0.5143930908548723,0.0576120261757457,Office
167,New Construction,Ceramic tile,0.3192401394513023,0.0870666050747389,Office
167,New Construction,Coatings - other,0.2819373477218406,2.954043937311906,Office
167,New Construction,Cold formed steel framing,5.129336244100764,12.566873798046872,Office
167,New Construction,Doors and frames - other,0.0891888407022638,0.6057141978540133,Office
167,New Construction,Extruded polystyrene XPS,1.0286649537479209,2.7465354265069486,Office
167,New Construction,Extrusion,5.992385214954848,47.43147935114012,Office
167,New Construction,Fasteners,0.0758057976220453,0.3492239051575635,Office
167,New Construction,Fiberglass blanket,0.9130397927487424,1.8191534521410748,Office
167,New Construction,Glass mat gypsum board,7.238851533630936,3.423976775407433,Office
167,New Construction,Glazing - other,1.883956951630287,2.8499280033249352,Office
167,New Construction,Glue laminated timber GLT,20.660620029306763,7.665090030872809,Office
167,New Construction,Gypsum board,19.92416205505888,4.309079687072538,Office
167,New Construction,Hollow structural sections HSS,21.074393165441837,51.66775827198679,Office
167,New Construction,Hot-rolled sections,9.874825500668468,9.558831084647077,Office
167,New Construction,Insulated glass unit IGU,6.670070456012099,8.470989479135364,Office
167,New Construction,Intumescent,0.0845608946478582,0.2139390634590813,Office
167,New Construction,Laminated veneer lumber LVL,0.3110024179886808,0.1150708946558119,Office
167,New Construction,Mineral wool high density,3.5325460883270248,6.323257498105374,Office
167,New Construction,Mineral wool low density,0.0486341277083476,0.0734375328396049,Office
167,New Construction,Modified bitumen,2.404171040974765,1.7218136948280034,Office
167,New Construction,Mortar and grout,0.7035357060598408,0.1531191868313804,Office
167,New Construction,Other,0.002884339329387,0.0067205106374718,Office
167,New Construction,Paint,0.269333703591762,0.604753181249067,Office
167,New Construction,Plate,0.975885191248059,2.517783793419992,Office
167,New Construction,Polyisocyanurate PIR,0.9091801251556896,2.385555259988172,Office
167,New Construction,Precast,2.0258607874412724,0.3488555702047936,Office
167,New Construction,Ready mix NW 3000,115.76133118675516,17.016915684452997,Office
167,New Construction,Ready mix NW 4000,338.2394834636898,62.657962486866815,Office
167,New Construction,Ready mix NW 5000,238.05842594698024,53.553283408613005,Office
167,New Construction,Ready mix NW 6000,84.13205982446134,17.391475392131664,Office
167,New Construction,Ready mix unknown,107.38239199215744,0.2351674384628248,Office
167,New Construction,Rebar and reinforcement,27.851005846991395,53.19802169108237,Office
167,New Construction,Resilient flooring vinyl,1.8686259402639107,4.708937369465055,Office
167,New Construction,Roll formed metal panel steel,2.243125282764832,5.226481908842058,Office
167,New Construction,Softwood framing,32.307191363919,5.427608149138392,Office
167,New Construction,Softwood plywood,3.940436025779354,1.0402751108057495,Office
167,New Construction,Steel - other,4.114144201087858,10.614183216284928,Office
167,New Construction,Steel door,0.6018495142120851,1.2842769541863217,Office
167,New Construction,Steel door frame,0.0200757622468085,0.0552083461787234,Office
167,New Construction,Steel sheet,0.0351018755751063,0.0817873700899978,Office
167,New Construction,Synthetic composites,2.228776387095665,6.508027050319341,Office
168,New Construction,Acoustic ceiling tile fiber,0.3784032438983217,1.3206273212051427,Public Assembly
168,New Construction,Air and vapor barriers,0.5074548566746585,0.5664601007232237,Public Assembly
168,New Construction,Aluminum - other,0.00759386782615,0.0426775371829635,Public Assembly
168,New Construction,Aluminum door,0.0611935247334046,0.2416256103125653,Public Assembly
168,New Construction,Aluminum framed window,0.0336118398271791,0.2624887657854544,Public Assembly
168,New Construction,Aluminum sheet,0.9257980764482204,5.202985189638999,Public Assembly
168,New Construction,Aluminum storefront or curtain wall,0.8722295411011636,8.722295411011634,Public Assembly
168,New Construction,Architectural fiber cement panel,0.4887760622339271,0.3152605601408829,Public Assembly
168,New Construction,Brick clay,2.162302739800737,0.6249054918024133,Public Assembly
168,New Construction,CMU,3.008939729625696,0.3370012497180779,Public Assembly
168,New Construction,Coatings - other,0.0327689651969876,0.2944241396691854,Public Assembly
168,New Construction,Cold formed steel framing,1.5896170804607703,3.894561847128888,Public Assembly
168,New Construction,Decking,0.3883726733582048,1.002001497264168,Public Assembly
168,New Construction,Doors and frames - other,0.1091878507644523,0.5771199301057297,Public Assembly
168,New Construction,Extruded polystyrene XPS,0.7427259771709337,48.27240906702033,Public Assembly
168,New Construction,Extrusion,0.2258293806308172,1.6959786485374369,Public Assembly
168,New Construction,Fasteners,0.0147985611683081,0.0776702587181213,Public Assembly
168,New Construction,Fiberglass blanket,0.7578436355016929,2.298458717304688,Public Assembly
168,New Construction,Glass mat gypsum board,2.070274809661478,0.979239984969879,Public Assembly
168,New Construction,Glazing - other,0.3627728798501419,0.649363454931754,Public Assembly
168,New Construction,Gypsum board,14.875648861427784,3.474956508836438,Public Assembly
168,New Construction,Hardwood,0.0033648770649199,0.0036340672301135,Public Assembly
168,New Construction,Hollow structural sections HSS,0.7684189202126831,1.8826263545210735,Public Assembly
168,New Construction,Hot-rolled sections,2.377358142606284,2.3095791972133384,Public Assembly
168,New Construction,Insulated glass unit IGU,2.280182542904835,3.0554446074924786,Public Assembly
168,New Construction,Insulation - other,0.0073294925262734,0.0683108703448683,Public Assembly
168,New Construction,Mineral wool high density,0.5085022191905854,0.9102189723511478,Public Assembly
168,New Construction,Modified bitumen,0.6896852534566017,0.5669212783413264,Public Assembly
168,New Construction,Mortar and grout,0.7499491261019786,0.0804565967519034,Public Assembly
168,New Construction,Paint,0.1983011926204003,0.4759228622889608,Public Assembly
168,New Construction,Precast,28.428989325566896,4.548638292090701,Public Assembly
168,New Construction,Ready mix NW 5000,812.1605584132054,165.68075391629378,Public Assembly
168,New Construction,Rebar and reinforcement,34.76360312576257,32.46920531946225,Public Assembly
168,New Construction,Roll formed metal panel steel,0.0075372004094985,0.0175616769541316,Public Assembly
168,New Construction,Softwood framing,0.0395358206853228,0.0066420178751342,Public Assembly
168,New Construction,Softwood plywood,0.1038809671134252,0.0274245753179442,Public Assembly
168,New Construction,Steel - other,0.4604867699627447,1.187437862188797,Public Assembly
168,New Construction,Steel door,0.172269181138368,0.4367427966236275,Public Assembly
168,New Construction,Steel door frame,0.003548749824,0.009759062016,Public Assembly
168,New Construction,Steel sheet,0.0128046448503499,0.0298348225013153,Public Assembly
168,New Construction,Stone masonry,0.219654124507824,0.1225670014753658,Public Assembly
168,New Construction,Suspension assembly,0.1574922456953252,0.3827061570396401,Public Assembly
168,New Construction,TPO,0.1629547591010098,0.513307491168181,Public Assembly
168,New Construction,Wood door frame,0.0581770258432134,0.255978913710139,Public Assembly
168,New Construction,Wood or composite door,0.41873666962176,0.1105464807801446,Public Assembly
169,New Construction,Acoustic ceiling tile aluminum,0.0180358210475085,0.1217417920706828,Office
169,New Construction,Adhesives and sealants,0.0017239427660694,0.0046068270790295,Office
169,New Construction,Air and vapor barriers,0.2080466614147325,0.3352690989376204,Office
169,New Construction,Aluminum door,0.0148853700665546,0.0969037591332706,Office
169,New Construction,Aluminum door frame,0.0023613291428571,0.02066163,Office
169,New Construction,Aluminum sheet,0.115941195553357,0.6515895190098667,Office
169,New Construction,Aluminum storefront or curtain wall,0.9287503498009574,9.287503498009574,Office
169,New Construction,Brick clay,0.7222598929449032,0.208733109061077,Office
169,New Construction,Built up roofing,0.0032736145574355,0.0183977138127879,Office
169,New Construction,CMU,3.0558615396461537,0.7798500343338807,Office
169,New Construction,Closed cell spray polyurethane foam,0.0330733730312183,0.1041811250483376,Office
169,New Construction,Coatings - other,0.0055011740601337,0.057155591171306,Office
169,New Construction,Cold formed steel framing,0.8724051328950544,2.1388533928204128,Office
169,New Construction,Concrete - other,0.3187104035200258,0.0517844222994283,Office
169,New Construction,Decking,0.0966884077916585,0.2291515264662308,Office
169,New Construction,Doors and frames - other,0.0204718071777459,0.1517977090719065,Office
169,New Construction,Expanded polystyrene EPS,0.0422929750822582,0.1374521690173393,Office
169,New Construction,Extruded polystyrene XPS,0.3778041873629296,24.55484100486669,Office
169,New Construction,Fasteners,0.0120177637534817,0.0487718294823238,Office
169,New Construction,Fiberglass blanket,0.1057708070833843,0.2011751555441523,Office
169,New Construction,Glass mat gypsum board,1.0221934457065809,0.4834974998192126,Office
169,New Construction,Glazing - other,0.7368262938280593,1.3138722745373923,Office
169,New Construction,Gypsum board,8.859900882972449,1.8175027901705765,Office
169,New Construction,Hollow structural sections HSS,0.8782050241125108,2.1516023090756518,Office
169,New Construction,Hot-rolled sections,0.3754416017158573,0.3634274704609498,Office
169,New Construction,Insulated glass unit IGU,2.7974022695297123,3.748519041169814,Office
169,New Construction,Mineral wool high density,1.6856934477798249,3.017391271525886,Office
169,New Construction,Mineral wool low density,0.135741286897368,0.2049693432150257,Office
169,New Construction,Mortar and grout,4.8537608956729255,0.8268927988913567,Office
169,New Construction,PVC,0.0025047953440179,0.0077648655664556,Office
169,New Construction,Paint,0.0858676793391718,0.1993673327260038,Office
169,New Construction,Plate,0.5082794095347017,1.1903112834976728,Office
169,New Construction,Polyisocyanurate PIR,0.0503470288811035,0.1330171572458816,Office
169,New Construction,Ready mix NW 3000,505.6982712005464,80.91172339208738,Office
169,New Construction,Ready mix NW 4000,73.0549314012338,13.53879733285491,Office
169,New Construction,Ready mix NW 8000,124.6654733284808,32.02598778609247,Office
169,New Construction,Rebar and reinforcement,36.84053792569368,70.36542743807492,Office
169,New Construction,Steel - other,0.0175922746279292,0.0440014828738306,Office
169,New Construction,Steel door,0.0922441798376471,0.292887295438659,Office
169,New Construction,Steel door frame,0.0021708549270588,0.0059698510494117,Office
169,New Construction,Steel sheet,0.413247004443883,0.9628655203542474,Office
169,New Construction,TPO,0.0122957945533513,0.0392235846251908,Office
169,New Construction,Wood and composites - other,0.0656309365261933,0.0794134331966939,Office
169,New Construction,Wood or composite door,0.0097708859610352,0.0035859151476999,Office
17,New Construction,Acoustic ceiling tile fiber,1.3137923809523808,1.7001714285714284,Education
17,New Construction,Air and vapor barriers,0.35856,1.1151219047619048,Education
17,New Construction,Aluminum storefront or curtain wall,0.0001990476190476,0.0023028571428571,Education
17,New Construction,CMU,80.63639619047619,14.575510476190477,Education
17,New Construction,Carpet,0.2007447619047619,0.2846990476190476,Education
17,New Construction,Concrete - other,10.196707619047618,1.4044257142857142,Education
17,New Construction,Decking,6.234236190476191,16.583068571428573,Education
17,New Construction,Flooring and tile - other,3.551038095238095,4.036674285714286,Education
17,New Construction,Glass mat gypsum board,5.972551428571429,1.9433819047619048,Education
17,New Construction,Gypsum board,39.34462952380952,12.074449523809523,Education
17,New Construction,Hot-rolled sections,14.812508571428571,20.226089523809524,Education
17,New Construction,Insulated glass unit IGU,0.9833933333333332,1.8802990476190475,Education
17,New Construction,Mineral wool high density,1.5592990476190476,2.191447619047619,Education
17,New Construction,Mineral wool low density,29.20629619047619,42.05706666666667,Education
17,New Construction,Precast,71.52026380952381,10.499552380952382,Education
17,New Construction,Ready mix NW 4000,76.69244095238095,9.490689523809523,Education
17,New Construction,Ready mix NW 5000,103.58464285714284,15.553665714285714,Education
17,New Construction,Ready mix unknown,604.5690114285713,77.57658571428571,Education
17,New Construction,Rebar and reinforcement,15.989909523809525,12.907711428571428,Education
17,New Construction,Resilient flooring vinyl,1.519644761904762,1.649821904761905,Education
17,New Construction,Roofing and waterproofing - other,0.8756942857142858,0.5455580952380952,Education
17,New Construction,Steel door,0.3081228571428571,0.8504190476190476,Education
17,New Construction,Steel sheet,89.90946857142858,138.2463838095238,Education
17,New Construction,Stone masonry,6.758260952380953,1.6290466666666668,Education
17,New Construction,TPO,0.6569076190476191,2.28604,Education
17,New Construction,Terrazzo slabs and tiles,2.671847619047619,7.097095238095238,Education
17,New Construction,Wood or composite door,0.3279171428571428,0.3510619047619047,Education
170,New Construction,Acoustic ceiling tile fiber,0.0167195791857486,0.0583513313582628,Residential: Multifamily (5 or more units)
170,New Construction,Adhesives and sealants,0.0959790843213333,0.0596758641583309,Residential: Multifamily (5 or more units)
170,New Construction,Air and vapor barriers,0.1717581084436162,0.3195244667636622,Residential: Multifamily (5 or more units)
170,New Construction,Aluminum door frame,0.0050869439999998,0.0445107599999988,Residential: Multifamily (5 or more units)
170,New Construction,Aluminum sheet,0.3544226775412396,2.50237365302572,Residential: Multifamily (5 or more units)
170,New Construction,Architectural fiber cement panel,1.1969873185889714,0.7927774826557663,Residential: Multifamily (5 or more units)
170,New Construction,Brick clay,2.459467291351265,0.6443804303340315,Residential: Multifamily (5 or more units)
170,New Construction,Built up roofing,0.0584364200635287,0.0231992587652209,Residential: Multifamily (5 or more units)
170,New Construction,CMU,3.217761911105765,0.3603893340438457,Residential: Multifamily (5 or more units)
170,New Construction,Carpet,0.2574950400000003,0.9372819456000012,Residential: Multifamily (5 or more units)
170,New Construction,Ceramic tile,0.969238835712,0.253940574956544,Residential: Multifamily (5 or more units)
170,New Construction,Coatings - other,0.0242423287716643,0.2437383102530491,Residential: Multifamily (5 or more units)
170,New Construction,Cold formed steel framing,3.278056455786288,8.834384424830851,Residential: Multifamily (5 or more units)
170,New Construction,Concrete - other,0.1069234797754951,0.0171077567640792,Residential: Multifamily (5 or more units)
170,New Construction,Decking,0.0849448936712491,0.2191578256718228,Residential: Multifamily (5 or more units)
170,New Construction,Doors and frames - other,0.3754294466707195,2.440793017859824,Residential: Multifamily (5 or more units)
170,New Construction,Expanded polystyrene EPS,0.6580933239508291,2.1388033028401945,Residential: Multifamily (5 or more units)
170,New Construction,Extruded polystyrene XPS,0.0075896746734926,0.4932800141445994,Residential: Multifamily (5 or more units)
170,New Construction,Extrusion,0.8314775134130898,6.772372523290741,Residential: Multifamily (5 or more units)
170,New Construction,Fasteners,0.0621190817165061,0.29728745566888,Residential: Multifamily (5 or more units)
170,New Construction,Fiberglass blanket,0.9858369897637098,2.0308241989132423,Residential: Multifamily (5 or more units)
170,New Construction,Flooring and tile - other,0.012874752,0.07132612608,Residential: Multifamily (5 or more units)
170,New Construction,Glass mat gypsum board,3.4390279369957795,1.6266602141990036,Residential: Multifamily (5 or more units)
170,New Construction,Glazing - other,0.0871717252915203,0.1252760093694369,Residential: Multifamily (5 or more units)
170,New Construction,Gypsum board,36.736711318472,7.474618482652759,Residential: Multifamily (5 or more units)
170,New Construction,Hardwood,1.134385258863328,1.318296519539232,Residential: Multifamily (5 or more units)
170,New Construction,Hollow structural sections HSS,0.3665130318552448,0.9621784465198504,Residential: Multifamily (5 or more units)
170,New Construction,Insulated glass unit IGU,1.3487119337497722,2.129496920675353,Residential: Multifamily (5 or more units)
170,New Construction,Intumescent,0.0227952788700186,0.0576720555411472,Residential: Multifamily (5 or more units)
170,New Construction,Mineral wool high density,0.4573335104070367,0.8186269836285959,Residential: Multifamily (5 or more units)
170,New Construction,Mortar and grout,4.535385828408751,0.894355336090098,Residential: Multifamily (5 or more units)
170,New Construction,Paint,0.5484372536047314,1.0807221920897787,Residential: Multifamily (5 or more units)
170,New Construction,Polyisocyanurate PIR,0.8536909730766071,2.162547711099496,Residential: Multifamily (5 or more units)
170,New Construction,Precast,0.8895248048215858,0.1423239687714537,Residential: Multifamily (5 or more units)
170,New Construction,Ready mix LW 3000,0.222374820493811,0.0865038051720926,Residential: Multifamily (5 or more units)
170,New Construction,Ready mix NW 3000,332.10634621945786,53.13701539511325,Residential: Multifamily (5 or more units)
170,New Construction,Ready mix NW 4000,29.32390139625532,5.434408744182552,Residential: Multifamily (5 or more units)
170,New Construction,Ready mix NW 6000,495.1599330632503,113.8867846045475,Residential: Multifamily (5 or more units)
170,New Construction,Rebar and reinforcement,38.07533293024235,69.50413299453221,Residential: Multifamily (5 or more units)
170,New Construction,Resilient flooring vinyl,1.9320526614674705,2.679959293931617,Residential: Multifamily (5 or more units)
170,New Construction,Roll formed metal panel aluminum,0.0004369411820819,0.0028226400362495,Residential: Multifamily (5 or more units)
170,New Construction,Softwood framing,1.6562085973804432,0.2782430443599145,Residential: Multifamily (5 or more units)
170,New Construction,Softwood plywood,0.0433573442297671,0.0114463388766585,Residential: Multifamily (5 or more units)
170,New Construction,Steel - other,0.1028628196000365,0.2653860745680942,Residential: Multifamily (5 or more units)
170,New Construction,Steel door,0.194152576896,0.46625859650304,Residential: Multifamily (5 or more units)
170,New Construction,Steel door frame,0.0200994918399999,0.0552736025599999,Residential: Multifamily (5 or more units)
170,New Construction,Steel framed window,0.063585994239994,0.279142514713574,Residential: Multifamily (5 or more units)
170,New Construction,Steel sheet,0.0783686689236146,0.191608026185931,Residential: Multifamily (5 or more units)
170,New Construction,Suspension assembly,0.2279792722437966,0.5539896315524256,Residential: Multifamily (5 or more units)
